ra_L,dec_L,z_L,lam_L,ra_R,dec_R,z_R,lam_R,sep_rad,sep_hmpc
4.07597462737864,-37.1201007914243,0.1550256,47.66075,6.03676352798749,-39.6345942000493,0.15044346,25.38849,0.05143331951210003,22.71929345035469
1.02743675837751,-36.2654813805241,0.53922415,32.512566,1.87708434363671,-36.7884360041482,0.53114516,26.21226,0.015010108611560076,21.04129495168889
1.25911518647633,-35.9282964463964,0.5399975,21.681532,1.87708434363671,-36.7884360041482,0.53114516,26.21226,0.017343851758509225,24.32779941842136
2.384470791342,-36.0454849594001,0.2810216,30.529417,3.95270619914274,-36.7678129958113,0.27488625,33.321075,0.025380606242557908,19.772377543861616
5.84568440328655,-37.8500553047924,0.27304775,20.217054,3.95270619914274,-36.7678129958113,0.27488625,33.321075,0.032361269783182545,24.874305371368575
4.43730186442641,-37.4953914255131,0.6443931,31.18538,4.31113727648512,-36.6527714310856,0.6497698,34.92285,0.014811056212382986,24.359364627880918
2.384470791342,-36.0454849594001,0.2810216,30.529417,4.26180209252885,-36.6037458871373,0.28501362,22.017141,0.02813849119441545,22.291277389140195
4.26180209252885,-36.6037458871373,0.28501362,22.017141,6.06962443747563,-35.8669948877255,0.29498774,33.275314,0.028513344750280202,23.104172808751642
4.39569003115165,-35.1832626528411,0.107591465,100.85485,0.677977841741624,-34.6598833894668,0.11631098,36.43309,0.05397768961608606,17.650103504761955
4.01138253986997,-34.988220273092,0.14405097,42.88595,0.694161757862657,-36.1595510351729,0.15328865,25.26645,0.05133317778800308,22.093573477740264
4.12537868969705,-34.6938500234046,0.11272005,20.613684,0.677977841741624,-34.6598833894668,0.11631098,36.43309,0.04948212852827249,16.54056958814232
4.66196620545284,-30.5591815345891,0.11272304,20.095015,4.12537868969705,-34.6938500234046,0.11272005,20.613684,0.07259292703620399,23.896078781371205
4.12537868969705,-34.6938500234046,0.11272005,20.613684,6.35822709235465,-37.9409861458265,0.11974746,24.595232,0.0647850808383185,21.97181896679862
5.69038671471488,-38.1146463346862,0.122372076,49.36931,4.12537868969705,-34.6938500234046,0.11272005,20.613684,0.06361995752557753,21.813333642332147
7.26466116845294,-34.985077921165,0.12016127,34.846573,4.12537868969705,-34.6938500234046,0.11272005,20.613684,0.045254287802933224,15.374473616417603
2.17879291511655,-35.0999304728218,0.279005,36.84498,1.34901022163277,-36.6587778941591,0.27342564,39.590874,0.029629315536576464,22.9481118998093
1.02743675837751,-36.2654813805241,0.53922415,32.512566,1.45652117529846,-35.6180518796753,0.5403342,57.668015,0.012823635772569668,18.10828915578209
2.384470791342,-36.0454849594001,0.2810216,30.529417,1.20427900636769,-34.992611320416,0.2847016,78.41478,0.024874394965032343,19.695402289802853
2.384470791342,-36.0454849594001,0.2810216,30.529417,1.00168609909412,-34.7236168773586,0.28708777,26.24277,0.03032113817437744,24.10198282183975
2.49444430925278,-35.6643310689935,0.12805223,62.808945,6.35822709235465,-37.9409861458265,0.11974746,24.595232,0.06703004654903724,24.18783375809068
5.69038671471488,-38.1146463346862,0.122372076,49.36931,2.49444430925278,-35.6643310689935,0.12805223,62.808945,0.06179154019143527,22.526539116778494
7.26466116845294,-34.985077921165,0.12016127,34.846573,2.49444430925278,-35.6643310689935,0.12805223,62.808945,0.06894691337765593,24.919848421604005
2.3516552171477,-35.2982659862851,0.28946704,26.730928,1.00168609909412,-34.7236168773586,0.28708777,26.24277,0.021748164682922812,17.525410116200057
1.51320473416675,-35.3730224943362,0.4971436,23.603659,0.559547133115788,-36.0709991601279,0.49112877,44.136856,0.01819323748971773,23.80733234985375
1.48413751987212,-33.1648072380327,0.2891917,28.72933,1.00168609909412,-34.7236168773586,0.28708777,26.24277,0.028088688377189787,22.624793909365998
6.35822709235465,-37.9409861458265,0.11974746,24.595232,3.39597686676822,-34.7190024068859,0.12022933,23.252794,0.06996987089675662,24.474628225953445
3.39597686676822,-34.7190024068859,0.12022933,23.252794,5.69038671471488,-38.1146463346862,0.122372076,49.36931,0.06745340011218674,23.844940399286497
7.03783007534538,-35.4734299856104,0.112751566,35.71611,3.39597686676822,-34.7190024068859,0.12022933,23.252794,0.05364320579699422,18.232082114585417
7.26466116845294,-34.985077921165,0.12016127,34.846573,3.39597686676822,-34.7190024068859,0.12022933,23.252794,0.05560073407819039,19.481046955042096
3.45335269514289,-33.5894837188067,0.22650239,22.47479,5.18120005979355,-34.4260494416829,0.22408085,33.580414,0.02894956861326164,18.52586729274136
1.3330811485201,-34.116581508023,0.3527401,36.23478,0.416709366860672,-35.1314092853173,0.34352174,37.775528,0.0220663286327617,21.143667902138933
1.00233490062936,-33.7851818392868,0.39129657,20.613684,0.887360454808877,-34.6846659265957,0.3984583,28.66831,0.01578636935217908,16.948578042239436
0.581074572301788,-34.1008277869016,0.367185,27.615717,1.84348905445865,-33.7587625911019,0.36692503,25.54104,0.01923148014780536,19.33322892450414
1.84251521732801,-32.1397823177818,0.29520372,22.169691,1.48413751987212,-33.1648072380327,0.2891917,28.72933,0.01864904914875243,15.217078634511426
1.84251521732801,-32.1397823177818,0.29520372,22.169691,3.60634556454402,-32.2551195893702,0.29144362,23.740953,0.026127847614894194,21.39549788046865
5.74840215281978,-34.6682977622384,0.6039266,21.498472,5.53627763574254,-35.4988713660005,0.5999591,27.798777,0.0148094327771421,22.934642438963138
5.66643751046528,-32.0883838720291,0.24186485,49.781197,6.29391531730594,-34.02189048066,0.24629019,21.727297,0.03497187425155955,24.131164633939036
4.81084756294151,-34.3342711806875,0.43333218,26.0292,4.95338417553447,-33.2525659904016,0.44181743,32.848175,0.018992171253203204,22.341755622141672
8.06981587112248,-33.1650223238004,0.60900074,21.239138,7.20667642673051,-33.5119543146598,0.60233235,21.239138,0.013966343642878253,21.741003487982915
6.51832878099336,-32.6127239847663,0.42320657,35.13642,7.39865436338851,-33.1279464140596,0.42460403,26.700418,0.01572864938510674,17.98964454816941
7.39865436338851,-33.1279464140596,0.42460403,26.700418,6.79781885985333,-32.1937777228862,0.43004575,30.361612,0.01854097504165975,21.357968604771877
8.41941519696842,-33.0890593404736,0.41495475,25.69359,7.39865436338851,-33.1279464140596,0.42460403,26.700418,0.014938415437981844,16.937984043891454
7.39865436338851,-33.1279464140596,0.42460403,26.700418,8.66450527505782,-32.6402506242205,0.4291447,27.097048,0.020412437327491328,23.49178398174954
6.29223517080717,-31.6575502538398,0.5342142,20.918783,6.68437461679523,-32.4604432037006,0.52615976,31.993895,0.015166120052174627,21.089691437220292
4.9330961242039,-32.296032284976,0.62584823,20.873018,5.7687269521554,-32.6925860126306,0.6310825,63.907303,0.014114555677653804,22.659312566611113
6.29223517080717,-31.6575502538398,0.5342142,20.918783,7.3348968401196,-31.807056335852,0.5411627,35.88391,0.01569591330764346,22.090769257707517
5.4884205209354,-32.5859461683409,0.43384704,26.746183,6.79781885985333,-32.1937777228862,0.43004575,30.361612,0.020475555165321582,23.812407259538176
5.08265706500756,-33.3429720159712,0.45009822,22.047651,4.69521691302816,-32.2013290690723,0.44332814,36.11274,0.020720722915679852,24.823963002841207
4.69521691302816,-32.2013290690723,0.44332814,36.11274,4.95338417553447,-33.2525659904016,0.44181743,32.848175,0.0187349967317709,22.261425386896434
5.4884205209354,-32.5859461683409,0.43384704,26.746183,4.95338417553447,-33.2525659904016,0.44181743,32.848175,0.014028948251023026,16.5117540339996
4.69521691302816,-32.2013290690723,0.44332814,36.11274,5.03325669687508,-32.9570073233431,0.442972,20.156034,0.014094932368389941,16.767245596127644
3.43136622866547,-32.5662441169815,0.38796517,22.184946,2.64928492771751,-31.8339088158212,0.39470056,23.20703,0.017227272584119525,18.346641422842463
3.60634556454402,-32.2551195893702,0.29144362,23.740953,3.22869709490269,-30.5632381677301,0.30009,21.269648,0.03005987411077618,24.80477506133133
5.4884205209354,-32.5859461683409,0.43384704,26.746183,4.69521691302816,-32.2013290690723,0.44332814,36.11274,0.013479975984446198,15.889812893280228
6.42525704204212,-31.7862379037916,0.4335308,47.9506,5.4884205209354,-32.5859461683409,0.43384704,26.746183,0.0196544781535135,22.939143103878322
6.62939809000829,-31.6239072992618,0.29995796,20.003485,5.95769067488228,-30.6180420859429,0.29829004,40.75025,0.02022180695259704,16.861427470337926
4.62155932144515,-30.1044681997674,0.30302584,28.24117,5.95769067488228,-30.6180420859429,0.29829004,40.75025,0.022027663491885827,18.45410358075292
3.89436683428035,-29.6809158189568,0.26717418,22.74938,5.52810013237467,-30.3859512627066,0.27188614,25.464766,0.027582026134121668,20.88107627436124
8.71366420112235,-32.0103203536241,0.42225367,52.71015,8.41941519696842,-33.0890593404736,0.41495475,25.69359,0.019318773073873693,21.850120197854828
8.54600760833242,-30.5874440543531,0.34120792,62.549606,9.2003330166991,-31.3674423543366,0.3387587,22.87142,0.01676884675868949,15.724970936773271
7.99426637807703,-30.2525415584588,0.33875334,84.42524,9.2003330166991,-31.3674423543366,0.3387587,22.87142,0.026560673368761424,24.82526582190663
8.54600760833242,-30.5874440543531,0.34120792,62.549606,8.73988818072964,-31.6354596822518,0.34060657,23.512129,0.018519325054660404,17.409487840380585
8.73988818072964,-31.6354596822518,0.34060657,23.512129,8.27555890268742,-30.2425432754907,0.35041863,22.200201,0.025285071493524703,24.062009478734883
7.99426637807703,-30.2525415584588,0.33875334,84.42524,8.73988818072964,-31.6354596822518,0.34060657,23.512129,0.026591951269593232,24.916299832807425
9.08760998140118,-31.2406205379602,0.33887842,45.540314,7.99426637807703,-30.2525415584588,0.33875334,84.42524,0.023798053022455114,22.246734577436964
8.78912084682906,-30.8694720592002,0.4044319,31.45997,9.88149492509088,-30.0191782690339,0.40517384,24.579977,0.02214485645044433,24.30912634603867
8.78912084682906,-30.8694720592002,0.4044319,31.45997,9.52029585776739,-30.1760424997488,0.39822948,32.405777,0.016349829216210626,17.810088312526872
8.07683591266025,-29.6644411533532,0.3622567,28.256426,8.67512561786334,-30.6612288358644,0.36153904,20.766233,0.019600225955530595,19.453328814723207
8.54600760833242,-30.5874440543531,0.34120792,62.549606,7.55680931167189,-29.3444797458537,0.3448702,20.415369,0.02634976933431414,24.91173932646129
8.27555890268742,-30.2425432754907,0.35041863,22.200201,7.55680931167189,-29.3444797458537,0.3448702,20.415369,0.01908372690541402,18.26253219495452
10.6142443443388,-29.0994720260479,0.41037947,22.245966,9.88149492509088,-30.0191782690339,0.40517384,24.579977,0.019529701478021532,21.578950882281376
10.2059385366349,-29.5687420590105,0.462389,22.459536,9.35680802944637,-29.9205399795213,0.47133324,31.032831,0.014257306975941854,17.755661826303815
8.99109622999894,-29.9390624992683,0.45298618,25.251196,10.2059385366349,-29.5687420590105,0.462389,22.459536,0.019509289856574345,23.877129210316756
10.2059385366349,-29.5687420590105,0.462389,22.459536,8.89143315173594,-29.6961012814592,0.46111748,36.18901,0.02006531381371359,24.749008706704995
8.89143315173594,-29.6961012814592,0.46111748,36.18901,8.60176920757977,-28.5787045410319,0.45185292,21.498472,0.019995903834666342,24.416192363926566
9.98028648999697,-26.2119000691333,0.12063573,25.75461,10.0084716333019,-28.9020456537069,0.111248866,25.60206,0.04695392253083517,15.88555419832584
10.7116210456819,-26.0790862378523,0.11384117,29.232744,10.0084716333019,-28.9020456537069,0.111248866,25.60206,0.050457906254232375,16.584363061276694
13.7531191140629,-26.362310474277,0.11447646,52.237244,10.0084716333019,-28.9020456537069,0.111248866,25.60206,0.0729126482223973,24.030571031072476
9.98028648999697,-26.2119000691333,0.12063573,25.75461,9.62870277766542,-29.0815828438455,0.11948404,28.531015,0.05037940020888906,17.632275867809934
9.62870277766542,-29.0815828438455,0.11948404,28.531015,10.7116210456819,-26.0790862378523,0.11384117,29.232744,0.055015048950655766,18.725207438513756
9.62870277766542,-29.0815828438455,0.11948404,28.531015,12.8517763004932,-28.4975883153305,0.120450445,69.64317,0.05034076657301711,17.60557791539854
7.99426637807703,-30.2525415584588,0.33875334,84.42524,6.87153535749782,-31.1274394789967,0.34653085,47.30989,0.02273996345448158,21.47627551732532
7.55680931167189,-29.3444797458537,0.3448702,20.415369,7.99426637807703,-30.2525415584588,0.33875334,84.42524,0.01717778407892363,16.187369373214423
8.29009921276764,-29.8654630771774,0.23744014,25.891905,9.69532971770486,-31.603934160065,0.23304638,54.41871,0.036945565319285244,24.625302109081773
8.07683591266025,-29.6644411533532,0.3622567,28.256426,8.36507245780818,-28.7382508568224,0.37209323,26.639399,0.01675089429567259,16.844491838683066
8.07683591266025,-29.6644411533532,0.3622567,28.256426,8.73977078067121,-28.5332980819961,0.3632593,53.96106,0.022180143682654186,22.06124791615484
10.7116210456819,-26.0790862378523,0.11384117,29.232744,9.37736684300159,-28.5294253719815,0.11423443,40.277344,0.04750823539459993,15.816312441252967
10.1841222222427,-24.6700829487534,0.12099451,22.230711,9.37736684300159,-28.5294253719815,0.11423443,40.277344,0.0685240031460894,23.50805788195505
12.3452357062635,-29.520223216254,0.111375116,60.78003,9.37736684300159,-28.5294253719815,0.11423443,40.277344,0.0484803269231952,15.970139459314192
12.8517763004932,-28.4975883153305,0.120450445,69.64317,9.37736684300159,-28.5294253719815,0.11423443,40.277344,0.053285580821075054,18.23926007182832
10.447056015677,-28.6924619978417,0.5272838,20.735723,9.65625058856197,-28.4572870626096,0.536987,34.205864,0.012797039095429105,17.851369756616634
9.65625058856197,-28.4572870626096,0.536987,34.205864,10.0657925170304,-27.5813256752767,0.5404197,22.734125,0.016539369812806296,23.315462438437844
9.38000518529198,-27.5873384442092,0.5444833,22.62734,9.65625058856197,-28.4572870626096,0.536987,34.205864,0.01576869974175062,22.30073777393877
9.49337008394585,-26.8327606532071,0.35706496,42.7334,8.72587844389059,-28.1236070004444,0.35269696,67.995636,0.02547154455311692,24.835953022659318
2.99672121241667,-31.9858566708982,0.6375685,29.690393,2.34645507705403,-32.1476708039188,0.6279575,21.437452,0.01002378505651952,16.183347368435253
3.20375026518713,-31.3696673819282,0.30790165,24.915586,4.35774526159333,-30.258086099811,0.31479535,21.925611,0.025991957796703227,22.48742398583872
3.22869709490269,-30.5632381677301,0.30009,21.269648,4.62155932144515,-30.1044681997674,0.30302584,28.24117,0.02245759519863115,18.86623696673037
5.25627363703395,-28.621412529613,0.3640397,69.475365,4.52808276795017,-27.3626953302838,0.36698323,21.239138,0.0246690317159988,24.70523696589072
7.27540630256088,-28.3318450024182,0.47054112,26.837713,7.07706112154108,-27.4611413518243,0.480532,31.002321,0.015501555740856975,19.61858217557648
6.76638142092091,-27.5688655854751,0.6312689,21.895102,6.3539729935184,-26.8904479760318,0.630368,30.041258,0.013459648360979414,21.675099761130443
4.65045784388216,-27.723037242776,0.2694039,42.06218,6.47519763157153,-27.3916480953246,0.26793998,54.70855,0.028820537970732255,21.7540033065677
7.7922476719999,-26.315127390535,0.26814613,26.319044,6.47519763157153,-27.3916480953246,0.26793998,54.70855,0.027813230390485135,20.94790236772681
5.99588493449391,-25.6906762515006,0.37687632,21.559492,5.02015032705993,-26.7416909584784,0.37839812,27.951326,0.023872467082668464,24.62227368138017
5.02015032705993,-26.7416909584784,0.37839812,27.951326,5.70041063239779,-25.8105260142521,0.38577306,22.62734,0.019428236878762592,20.250837919454955
6.03401043083755,-26.8532184688212,0.4572867,38.843376,6.33914663450109,-26.1864953047153,0.45180145,106.04154,0.012574409580040732,15.296706156178468
5.35020364081191,-26.2612441848877,0.58753914,35.63983,5.01992270474573,-25.6178032103579,0.5937203,43.17579,0.012368806584143152,18.852236551026678
5.76216323853861,-25.8832462732737,0.59060574,21.986631,5.01992270474573,-25.6178032103579,0.5937203,43.17579,0.012554150215088565,19.176497994396843
5.44454158334639,-24.836314672337,0.37391302,42.03167,5.99588493449391,-25.6906762515006,0.37687632,21.559492,0.017264981229550044,17.71192353665882
11.3288069200714,-29.3982172805995,0.2543007,37.333138,12.6293429750273,-28.2207358798734,0.2617248,22.87142,0.0285987535314397,20.78657310312639
11.3288069200714,-29.3982172805995,0.2543007,37.333138,10.29585056115,-27.8516005460278,0.25652274,53.97631,0.03128978703217471,22.528169115382365
11.0765236963813,-29.158008153666,0.26730305,20.506899,12.6293429750273,-28.2207358798734,0.2617248,22.87142,0.028858321775533158,21.4681984389432
13.7531191140629,-26.362310474277,0.11447646,52.237244,10.5369698170864,-28.5357002039727,0.11283047,73.53319,0.06260642889335076,20.774446956536572
10.1841222222427,-24.6700829487534,0.12099451,22.230711,10.5369698170864,-28.5357002039727,0.11283047,73.53319,0.06769192812724012,23.087914643081934
10.7152357978014,-27.5346260277993,0.5513065,41.58927,11.3441174639788,-28.189244083082,0.5530858,28.82086,0.014989838411859023,21.58212656128602
12.9834138301648,-28.2109310893518,0.64308107,21.406942,12.5375440617393,-27.8228231934789,0.6358556,33.549904,0.009647765416175746,15.712925915634234
12.1607790610152,-26.4996934857247,0.5508661,27.112303,11.8660871157914,-27.1715219535978,0.54711616,21.040823,0.012591767479028343,18.03970686595235
12.1607790610152,-26.4996934857247,0.5508661,27.112303,12.4547782405681,-25.6366610041735,0.5582639,25.90716,0.015752183074316858,22.762548030650713
10.2585525326113,-27.8409287006302,0.6137449,36.23478,9.96194239036464,-27.3244369325114,0.6227959,29.03443,0.010115059842206694,16.019056291853758
10.0657925170304,-27.5813256752767,0.5404197,22.734125,9.38000518529198,-27.5873384442092,0.5444833,22.62734,0.010609210909716569,15.044676742241109
10.0657925170304,-27.5813256752767,0.5404197,22.734125,9.3759163575705,-27.0764335148582,0.5401405,21.788317,0.01385892640984542,19.58575663413491
8.69140418119446,-27.4998956410122,0.6004797,20.888273,9.70888666551853,-27.6169283885594,0.600118,23.02397,0.015875447199852892,24.529222480454635
8.69140418119446,-27.4998956410122,0.6004797,20.888273,8.94137431347096,-26.7096858666838,0.6047031,40.368874,0.014328121283030877,22.209285152466983
8.80092503976637,-26.5816753561113,0.5912004,21.376432,8.69140418119446,-27.4998956410122,0.6004797,20.888273,0.016116145905964076,24.745842059355486
9.1351059851459,-27.122331914517,0.49359712,20.949293,8.05693797060728,-26.7036167993555,0.49010423,21.925611,0.018301787722534452,23.85315543352766
9.14417789254307,-26.7501559710075,0.51399255,25.068136,10.0110198953502,-26.954398791798,0.5162514,24.915586,0.013960658902474651,18.93800434142808
10.1768062245703,-26.4156771912417,0.51227427,27.371637,9.14417789254307,-26.7501559710075,0.51399255,25.068136,0.01714210249238642,23.176264503318116
9.72000338387236,-26.6334899911681,0.57731634,22.703615,8.79490347181498,-26.2588908791397,0.57663745,20.873018,0.01586602453972403,23.71047630890498
13.7531191140629,-26.362310474277,0.11447646,52.237244,9.98028648999697,-26.2119000691333,0.12063573,25.75461,0.05909493310136119,20.263515469220224
12.5050913614579,-23.7656869159694,0.12505592,22.230711,9.98028648999697,-26.2119000691333,0.12063573,25.75461,0.05846081332418622,20.921469578956938
12.3452357062635,-29.520223216254,0.111375116,60.78003,9.98028648999697,-26.2119000691333,0.12063573,25.75461,0.06829954474643019,23.11947971226674
12.8517763004932,-28.4975883153305,0.120450445,69.64317,9.98028648999697,-26.2119000691333,0.12063573,25.75461,0.059768408604880564,21.000075806019524
13.7531191140629,-26.362310474277,0.11447646,52.237244,10.7116210456819,-26.0790862378523,0.11384117,29.232744,0.04787643129043349,15.955328691927031
10.7116210456819,-26.0790862378523,0.11384117,29.232744,12.3452357062635,-29.520223216254,0.111375116,60.78003,0.06513718909151801,21.420770123740102
12.8517763004932,-28.4975883153305,0.120450445,69.64317,10.7116210456819,-26.0790862378523,0.11384117,29.232744,0.05369723333807126,18.35023009978038
14.2296712446516,-22.2342630497854,0.11598996,20.750978,13.7531191140629,-26.362310474277,0.11447646,52.237244,0.07244544582117698,24.364113346292353
10.1841222222427,-24.6700829487534,0.12099451,22.230711,13.7531191140629,-26.362310474277,0.11447646,52.237244,0.06349706304682574,21.805300685212114
13.7531191140629,-26.362310474277,0.11447646,52.237244,12.3452357062635,-29.520223216254,0.111375116,60.78003,0.05923489826939296,19.533192121882323
14.3972005787945,-26.1125773816386,0.33446008,27.066538,12.9235637240601,-25.6740930467578,0.33770135,30.575182,0.02437036076377779,22.613910042563088
14.412181384493,-25.918834118709,0.57963026,22.734125,15.0918059927429,-26.3369705648065,0.58640873,32.451546,0.012910118000867731,19.46353815671675
14.081848668691,-25.8699136723687,0.59821755,64.22765,14.6896311843398,-25.6643709550755,0.60362273,41.070602,0.010204406475162039,15.780557234421563
14.6896311843398,-25.6643709550755,0.60362273,41.070602,14.0559583567716,-25.6847856584837,0.6027595,22.429026,0.009974104537947611,15.473242608948148
14.6896311843398,-25.6643709550755,0.60362273,41.070602,14.424108867197,-25.1139622953895,0.6078224,22.35275,0.010479099968864671,16.313770687543048
14.6896311843398,-25.6643709550755,0.60362273,41.070602,15.4007858296385,-25.4093850962483,0.59729296,24.122328,0.012051236994992597,18.624556235014477
14.424108867197,-25.1139622953895,0.6078224,22.35275,14.081848668691,-25.8699136723687,0.59821755,64.22765,0.014253088664224964,22.106151484795696
14.424108867197,-25.1139622953895,0.6078224,22.35275,14.0559583567716,-25.6847856584837,0.6027595,22.429026,0.01153023785770492,17.939459620982873
13.0858357828262,-24.984312351636,0.5509239,29.659883,13.762034530895,-25.6449343176899,0.5542981,22.673105,0.01570853964061118,22.63136300094129
16.8769306910029,-25.8216190927105,0.45751947,22.398516,15.8016155277027,-25.3001952085658,0.46492636,31.36844,0.019221650107293202,23.684522090791017
15.8016155277027,-25.3001952085658,0.46492636,31.36844,16.8147681530261,-25.7298350339145,0.45714802,39.255264,0.017632158943730387,21.718301787990026
15.6062392494149,-24.6105586579441,0.50780195,21.605257,14.8219421658546,-23.8483951168639,0.5170476,90.60351,0.018241836802678834,24.63372173791431
15.8652185440219,-23.8234596050944,0.3185864,43.63344,14.6084751794629,-24.7926034100698,0.3179509,34.571983,0.02618549705303617,23.11699318855155
14.6084751794629,-24.7926034100698,0.3179509,34.571983,13.3165749352512,-25.0277990412402,0.30882934,47.18785,0.02085807977600882,18.154508076382882
15.2393816812137,-22.6679382317144,0.315854,24.427427,15.8652185440219,-23.8234596050944,0.3185864,43.63344,0.022526741376894976,19.826858104879317
15.8652185440219,-23.8234596050944,0.3185864,43.63344,14.8841070186923,-22.7679488129652,0.32197684,22.65785,0.02422234578712534,21.507948696043677
